Hearing ID,Date,Title,PDF link,Raw Text link
tq_4046,"u'June 24, 2009'","House Hearing, 111th Congress
									 - U.S.-AFRICA TRADE RELATIONS: CREATING A PLATFORM FOR ECONOMIC GROWTH",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg66816/pdf/CHRG-111hhrg66816.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg66816/html/CHRG-111hhrg66816.htm
tq_4047,"u'December 16, 2009'","House Hearing, 111th Congress
									 - THE GOVERNMENT AS DOMINANT SHAREHOLDER: HOW SHOULD THE TAXPAYERS' OWNERSHIP RIGHTS BE EXERCISED?",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg65130/pdf/CHRG-111hhrg65130.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg65130/html/CHRG-111hhrg65130.htm
tq_4048,"u'September 8, 2011'","House Hearing, 112th Congress
									 - INNOVATIVE APPROACHES TO MEETING THE WORKFORCE NEEDS OF SMALL BUSINESSES",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg77563/pdf/CHRG-112hhrg77563.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg77563/html/CHRG-112hhrg77563.htm
tq_4049,"u'July 17, 2003'","House Hearing, 108th Congress
									 - H.R. 2692, UNITED STATES FIRE ADMINISTRATION AUTHORIZATION ACT OF 2003",http://www.gpo.gov:80/fdsys/pkg/CHRG-108hhrg88232/pdf/CHRG-108hhrg88232.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108hhrg88232/html/CHRG-108hhrg88232.htm
tq_4050,"u'March 9, 2011'","House Hearing, 112th Congress
									 - DRIVING AMERICAN INNOVATION: CREATING JOBS AND BOOSTING OUR ECONOMY",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg65075/pdf/CHRG-112hhrg65075.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg65075/html/CHRG-112hhrg65075.htm
tq_4051,"u'October 5, 2011'","House Hearing, 112th Congress
									 - WORKFORCE SAFETY: ENSURING A",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg68533/pdf/CHRG-112hhrg68533.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg68533/html/CHRG-112hhrg68533.htm
tq_4052,"u'June 1, 2011'","House Hearing, 112th Congress
									 - OFFICIAL TIME: GOOD VALUE FOR THE TAXPAYER?",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg70524/pdf/CHRG-112hhrg70524.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg70524/html/CHRG-112hhrg70524.htm
tq_4053,"u'July 27, 2010'","House Hearing, 111th Congress
									 - RECOVERY ACT: PROGRESS REPORT FOR TRANSPORTATION INFRASTRUCTURE INVESTMENTS",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg57634/pdf/CHRG-111hhrg57634.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg57634/html/CHRG-111hhrg57634.htm
tq_4054,"u'December 1, 2011'","House Hearing, 112th Congress
									 - HEARING TO REVIEW UPDATES ON USDA INSPECTOR GENERAL AUDITS, INCLUDING SNAP FRAUD DETECTION EFFORTS AND IT COMPLIANCE",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg71686/pdf/CHRG-112hhrg71686.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg71686/html/CHRG-112hhrg71686.htm
tq_4055,"u'October 26, 1999'","S. Hrg. 106-399, Part 1 - CONFIRMATION HEARINGS ON FEDERAL APPOINTMENTS",http://www.gpo.gov:80/fdsys/pkg/CHRG-106shrg62430/pdf/CHRG-106shrg62430.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106shrg62430/html/CHRG-106shrg62430.htm
tq_4056,"u'August 1, 2002'",S. Hrg. 107-788 - PROMOTING SMALL BUSINESS REGULATORY COMPLIANCE AND ENTREPRENEURIAL EDUCATION: THE ROLE OF THE SBDC NETWORK,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg83200/pdf/CHRG-107shrg83200.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg83200/html/CHRG-107shrg83200.htm
tq_4057,"u'June 14, 2011'","House Hearing, 112th Congress
									 - SOCIAL SECURITY'S PAYMENT ACCURACY",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg70885/pdf/CHRG-112hhrg70885.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg70885/html/CHRG-112hhrg70885.htm
tq_4058,"u'September 22, 2010'",S. Hrg. 111-706 - EXAMINING THE FILIBUSTER,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg62210/pdf/CHRG-111shrg62210.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg62210/html/CHRG-111shrg62210.htm
tq_4059,"u'April 28, 2005'",S. Hrg. 109-74 - MISCELLANEOUS PARKS BILLS,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg22582/pdf/CHRG-109shrg22582.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg22582/html/CHRG-109shrg22582.htm
tq_4060,"u'April 18, 2002'","House Hearing, 107th Congress
									 - THE AUTISM EPIDEMIC--IS THE NIH AND CDC RESPONSE ADEQUATE?",http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg80356/pdf/CHRG-107hhrg80356.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg80356/html/CHRG-107hhrg80356.htm
tq_4061,"u'May 28, 2013'","House Hearing, 113th Congress
									 - OVERSIGHT OF CALIFORNIA HIGH-SPEED RAIL",http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg81259/pdf/CHRG-113hhrg81259.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg81259/html/CHRG-113hhrg81259.htm
tq_4062,"u'March 5, 2013'","House Hearing, 113th Congress
									 - [H.A.S.C. No. 113-14] HEARING ON NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2014 AND OVERSIGHT OF PREVIOUSLY AUTHORIZED PROGRAMS BEFORE THE COMMITTEE ON ARMED SERVICES HOUSE OF REPRESENTATIVES ONE HUNDRED THIRTEENTH CONGRESS FIRST SESSION",http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg79955/pdf/CHRG-113hhrg79955.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg79955/html/CHRG-113hhrg79955.htm
tq_4063,"u'February 8, 2007'",S. Hrg. 110-389 - THE PRESIDENT'S FOREIGN AFFAIRS BUDGET,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg42473/pdf/CHRG-110shrg42473.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg42473/html/CHRG-110shrg42473.htm
tq_4064,"u'April 6, 2005'","House Hearing, 109th Congress
									 - STRENGTHENING AMERICA'S COMMUNITIES: A REVIEW OF THE PRESIDENT'S FY 2006 BUDGET INITIATIVE",http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg22764/pdf/CHRG-109hhrg22764.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg22764/html/CHRG-109hhrg22764.htm
tq_4065,"u'July 14, 2010'","House Hearing, 111th Congress
									 - H.R. 4692, THE NATIONAL MANUFACTURING STRATEGY ACT OF 2010",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg77920/pdf/CHRG-111hhrg77920.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg77920/html/CHRG-111hhrg77920.htm
tq_4066,"u'September 19, 2002'","House Hearing, 107th Congress
									 - TERRORIST FINANCING: IMPLEMENTATION OF THE USA PATRIOT ACT",http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg83586/pdf/CHRG-107hhrg83586.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg83586/html/CHRG-107hhrg83586.htm
tq_4067,"u'September 22, 2009'","House Hearing, 111th Congress
									 - REAUTHORIZATION OF THE INNOCENCE PROTECTION ACT",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg52410/pdf/CHRG-111hhrg52410.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg52410/html/CHRG-111hhrg52410.htm
tq_4068,"u'February 24, 1999'","House Hearing, 106th Congress
									 - NEW YORK MAYOR RUDOLPH GIULIANI: WINNING THE WAR ON DRUGS AND CRIME",http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg62235/pdf/CHRG-106hhrg62235.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg62235/html/CHRG-106hhrg62235.htm
tq_4069,"u'April 14, 2009'",S. Hrg. 111-548 - MANUFACTURING CLOSURES IN NORTH LOUISIANA: IMPACT ON SMALL BUSINESSES AND LOCAL COMMUNITIES,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg51031/pdf/CHRG-111shrg51031.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg51031/html/CHRG-111shrg51031.htm
tq_4070,"u'February 7, 2007'",S. Hrg. 110-30 - DISCUSSION OF THE U.S. DEPARTMENT OF AGRICULTURE FARM BILL PROPOSAL,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg34741/pdf/CHRG-110shrg34741.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg34741/html/CHRG-110shrg34741.htm
tq_4071,"u'October 17, 2007'","House Hearing, 110th Congress
									 - HEROES EARNINGS ASSISTANCE AND RELIEF TAX ACT OF 2007",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg58274/pdf/CHRG-110hhrg58274.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg58274/html/CHRG-110hhrg58274.htm
tq_4072,"u'September 30, 2009'",S. Hrg. 111-358 - U.S. POLICY TOWARD BURMA: ITS IMPACT AND EFFECTIVENESS,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg55932/pdf/CHRG-111shrg55932.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg55932/html/CHRG-111shrg55932.htm
tq_4073,"u'November 20, 2003'",S. Hrg. 108-881 - IMPROVING THE CORPORATE GOVERNANCE OF THE NEW YORK STOCK EXCHANGE,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg25149/pdf/CHRG-108shrg25149.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg25149/html/CHRG-108shrg25149.htm
tq_4074,"u'March 10, 1998'","House Hearing, 105th Congress
									 - OVERSIGHT OF PENSION ISSUES",http://www.gpo.gov:80/fdsys/pkg/CHRG-105hhrg55945/pdf/CHRG-105hhrg55945.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-105hhrg55945/html/CHRG-105hhrg55945.htm
tq_4075,"u'March 17, 2011'","House Hearing, 112th Congress
									 - THE PENDING TRADE AGREEMENT WITH COLOMBIA",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg70876/pdf/CHRG-112hhrg70876.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg70876/html/CHRG-112hhrg70876.htm
tq_4076,"u'May 2, 2002'",S. Hrg. 107-887 - THE IMMIGRATION AND NATURALIZATION SERVICE: HOW SHOULD IT BE RESTRUCTURED?,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg86041/pdf/CHRG-107shrg86041.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg86041/html/CHRG-107shrg86041.htm
tq_4077,"u'September 20, 2012'","Joint Hearing, 112th Congress
									 - GEORGIA'S PARLIAMENTARY ELECTION: HOW FREE AND FAIR HAS THE CAMPAIGN BEEN, AND HOW SHOULD THE U.S. GOVERNMENT RESPOND?",http://www.gpo.gov:80/fdsys/pkg/CHRG-112jhrg94192/pdf/CHRG-112jhrg94192.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112jhrg94192/html/CHRG-112jhrg94192.htm
tq_4078,"u'April 2, 2009'","House Hearing, 111th Congress
									 - [H.A.S.C. No. 111-39] THE NEW STRATEGY FOR AFGHANISTAN AND PAKISTAN AND DEVELOPMENTS IN U.S. CENTRAL COMMAND AND SPECIAL OPERATIONS COMMAND",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg53056/pdf/CHRG-111hhrg53056.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg53056/html/CHRG-111hhrg53056.htm
tq_4079,"u'March 14, 2007'",S. Hrg. 110-290 - EXTRAJUDICIAL KILLINGS IN THE PHILIPPINES: STRATEGIES TO END THE VIOLENCE,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg40811/pdf/CHRG-110shrg40811.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg40811/html/CHRG-110shrg40811.htm
tq_4080,"u'February 28, 2008'",S. Hrg. 110-703 - WAR AT ANY COST? THE TOTAL ECONOMIC COSTS OF THE WAR BEYOND THE FEDERAL BUDGET,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg42773/pdf/CHRG-110shrg42773.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg42773/html/CHRG-110shrg42773.htm
tq_4081,"u'May 1, 2003'",S. Hrg. 108-238 - SBA REAUTHORIZATION: CREDIT PROGRAMS (PART II),http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg91191/pdf/CHRG-108shrg91191.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg91191/html/CHRG-108shrg91191.htm
tq_4082,"u'April 24, 2001'","S. Hrg. 107-329 - NOMINATIONS OF: GRANT D. ALDONAS, KENNETH I. JUSTER, MARIA CINO, AND ROBERT GLENN HUBBARD",http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg78159/pdf/CHRG-107shrg78159.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg78159/html/CHRG-107shrg78159.htm
tq_4083,"u'February 14, 2008'","House Hearing, 110th Congress
									 - STATE VIDEO TAX FAIRNESS ACT OF 2007",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg40744/pdf/CHRG-110hhrg40744.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg40744/html/CHRG-110hhrg40744.htm
tq_4084,"u'September 16, 2003'","S. Hrg. 108-798 - NOMINATIONS OF: HARVEY S. ROSEN KRISTIN J. FORBES, JULIE L. MYERS, AND PETER LICHTENBAUM",http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg99604/pdf/CHRG-108shrg99604.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg99604/html/CHRG-108shrg99604.htm
tq_4085,"u'May 26, 2010'",S. Hrg. 111-809 - TARP AND OTHER GOVERNMENT ASSISTANCE FOR AIG,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg63515/pdf/CHRG-111shrg63515.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg63515/html/CHRG-111shrg63515.htm
tq_4086,"u'July 15, 2008'",S. Hrg. 110-573 - CLEAN ENERGY TECHNOLOGIES,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg45193/pdf/CHRG-110shrg45193.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg45193/html/CHRG-110shrg45193.htm
tq_4087,"u'June 10, 1997'","House Hearing, 105th Congress
									 - HEARING ON H.R. 588, TO AMEND THE NATIONAL TRAILS SYSTEM ACT TO CREATE A NEW CATEGORY OF LONG-DISTANCE TRAILS TO BE KNOWN AS NATIONAL DISCOVERY TRAILS, TO AUTHORIZE THE AMERICAN DISCOVERY TRAIL AS THE FIRST TRAIL IN THAT CATEGORY, AND FOR OTHER PURPOSES; AND H.R. 1513, A BILL TO AMEND THE NATIONAL TRAILS SYSTEM ACT TO DESIGNATE THE LINCOLN NATIONAL HISTORIC TRAIL AS A COMPONENT OF THE NATIONAL TRAILS SYSTEM",http://www.gpo.gov:80/fdsys/pkg/CHRG-105hhrg42393/pdf/CHRG-105hhrg42393.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-105hhrg42393/html/CHRG-105hhrg42393.htm
tq_4088,"u'March 14, 2002'","House Hearing, 107th Congress
									 - DEPARTMENT OF THE INTERIOR AND RELATED AGENCIES APPROPRIATIONS FOR 2003",,http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg79686/html/CHRG-107hhrg79686.htm
tq_4089,"u'May 13, 2003'","S. Hrg. 108-59 - THEME STUDY TO IDENTIFY SITES OF COLD WAR; STUDY SITES IN BEAUFORT, SC; McLOUGHLIN HOUSE IN OREGON CITY, OR; BOUNDARY OF GLEN CANYON RECREATION AREA; AND SAN GABRIEL RIVER WATERSHED RESOURCE STUDY",http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg88040/pdf/CHRG-108shrg88040.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg88040/html/CHRG-108shrg88040.htm
tq_4090,"u'April 14, 2005'","House Hearing, 109th Congress
									 - THE NEED TO STRENGTHEN INFORMATION SECURITY AT THE DEPARTMENT OF HOMELAND SECURITY",http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg22902/pdf/CHRG-109hhrg22902.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg22902/html/CHRG-109hhrg22902.htm
tq_4091,"u'July 28, 2011'","House Hearing, 112th Congress
									 - H.R. 50, ``MULTINATIONAL SPECIES CONSERVATION FUNDS REAUTHORIZATION ACT''; H.R. 1760, ``GREAT APE CONSERVATION REAUTHORIZATION AMENDMENTS ACT''; &amp; H.R. 1761, ``MARINE TURTLE CONSERVATION REAUTHORIZATION ACT''",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg67651/pdf/CHRG-112hhrg67651.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg67651/html/CHRG-112hhrg67651.htm
tq_4092,"u'October 16, 2008'",S. Hrg. 110-1013 - TURMOIL IN THE U.S. CREDIT MARKETS: THE GENESIS OF THE CURRENT ECONOMIC CRISIS,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg50415/pdf/CHRG-110shrg50415.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg50415/html/CHRG-110shrg50415.htm
tq_4093,"u'June 25, 2008'","House Hearing, 110th Congress
									 - THE GOODYEAR EXPLOSION: ENSURING OUR NATION IS SECURE BY DEVELOPING A RISK MANAGEMENT FRAMEWORK FOR HOMELAND SECURITY",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg44064/pdf/CHRG-110hhrg44064.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg44064/html/CHRG-110hhrg44064.htm
tq_4094,"u'May 17, 2005'","House Hearing, 109th Congress
									 - FOSTERING DEMOCRACY IN THE MIDDLE EAST: DEFEATING TERRORISM WITH BALLOTS",http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg22706/pdf/CHRG-109hhrg22706.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg22706/html/CHRG-109hhrg22706.htm
tq_4095,"u'July 22, 2009'",S. Hrg. 111-164 - THE CASE FOR REFORM: FOREIGN AID AND DEVELOPMENT IN A NEW ERA,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg53676/pdf/CHRG-111shrg53676.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg53676/html/CHRG-111shrg53676.htm
tq_4096,"u'March 10, 2005'","House Hearing, 109th Congress
									 - OVERSIGHT OF THE RURAL  HOUSING SERVICE AND ITS FISCAL YEAR 2006 BUDGET",http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg23735/pdf/CHRG-109hhrg23735.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg23735/html/CHRG-109hhrg23735.htm
tq_4097,"u'October 20, 2005'",S. Hrg. 109-462 - DOMESTIC PASSENGER AND FREIGHT RAIL SECURITY,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg28172/pdf/CHRG-109shrg28172.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg28172/html/CHRG-109shrg28172.htm
tq_4098,"u'October 10, 2001'",S. Hrg. 107-210 - FOOD SAFETY AND SECURITY: CAN OUR FRACTURED FOOD SAFETY SYSTEM RISE TO THE CHALLENGE?,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg76804/pdf/CHRG-107shrg76804.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg76804/html/CHRG-107shrg76804.htm
tq_4099,"u'April 9, 2003'","S. Hrg. 108 - DEPARTMENTS OF LABOR, HEALTH AND HUMAN SERVICES, AND EDUCATION, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2004",http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg2910426/pdf/CHRG-108shrg2910426.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg2910426/html/CHRG-108shrg2910426.htm
tq_4100,"u'February 26, 2013'",S. Hrg. 113-6 - FEDERAL RESERVE'S FIRST MONETARY POLICY REPORT FOR 2013,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg80509/pdf/CHRG-113shrg80509.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg80509/html/CHRG-113shrg80509.htm
tq_4101,"u'February 25, 1999'","House Hearing, 106th Congress
									 - OVERSIGHT OF THE 1999 NATIONAL DRUG CONTROL STRATEGY",http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg62537/pdf/CHRG-106hhrg62537.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg62537/html/CHRG-106hhrg62537.htm
tq_4102,"u'November 4, 1999'","House Hearing, 106th Congress
									 - THE CUBAN PROGRAM: TORTURE OF AMERICAN PRISONERS BY CUBAN AGENTS",http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg65278/pdf/CHRG-106hhrg65278.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg65278/html/CHRG-106hhrg65278.htm
tq_4103,"u'February 20, 1997'","House Hearing, 105th Congress
									 - WHITE HOUSE PROPOSAL FOR THE DISTRICT OF COLUMBIA",http://www.gpo.gov:80/fdsys/pkg/CHRG-105hhrg39564/pdf/CHRG-105hhrg39564.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-105hhrg39564/html/CHRG-105hhrg39564.htm
tq_4104,"u'June 23, 2004'","House Hearing, 108th Congress
									 - PROMOTING HOME OWNERSHIP BY ENSURING LIQUIDITY IN THE SUBPRIME MORTGAGE MARKET",http://www.gpo.gov:80/fdsys/pkg/CHRG-108hhrg95652/pdf/CHRG-108hhrg95652.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108hhrg95652/html/CHRG-108hhrg95652.htm
tq_4105,"u'September 20, 2001'","Joint Hearing, 107th Congress
									 - AIRLINE SECURITY",http://www.gpo.gov:80/fdsys/pkg/CHRG-107jhrg77646/pdf/CHRG-107jhrg77646.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107jhrg77646/html/CHRG-107jhrg77646.htm
tq_4106,"u'May 20, 2009'","S. Hrg. 111-199 - State, Foreign Operations, and Related Programs Appropriations for Fiscal Year 2010",http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg48314/pdf/CHRG-111shrg48314.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg48314/html/CHRG-111shrg48314.htm
tq_4107,"u'April 13, 2000'","House Hearing, 106th Congress
									 - HEARING ON H.R. 3535, THE RELIGIOUS BROADCASTING FREEDOM ACT AND H.R. 4201, THE NONCOMMERCIAL BROADCASTING FREEDOM OF EXPRESSION ACT OF 2000",http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg64025/pdf/CHRG-106hhrg64025.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg64025/html/CHRG-106hhrg64025.htm
tq_4108,"u'August 2, 2012'","House Hearing, 112th Congress
									 - ENGLISH LANGUAGE UNITY ACT OF 2011",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg75386/pdf/CHRG-112hhrg75386.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg75386/html/CHRG-112hhrg75386.htm
tq_4109,"u'September 22, 2011'","House Hearing, 112th Congress
									 - CHINA'S ONE-CHILD POLICY: THE GOVERNMENT'S MASSIVE CRIME AGAINST WOMEN AND UNBORN BABIES",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg68446/pdf/CHRG-112hhrg68446.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg68446/html/CHRG-112hhrg68446.htm
tq_4110,"u'June 12, 2003'","House Hearing, 108th Congress
									 - H.R. 1006 and H.R. 1472",http://www.gpo.gov:80/fdsys/pkg/CHRG-108hhrg87680/pdf/CHRG-108hhrg87680.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108hhrg87680/html/CHRG-108hhrg87680.htm
tq_4111,"u'October 10, 2011'","House Hearing, 112th Congress
									 - FREEDOM OF RELIGION",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg70937/pdf/CHRG-112hhrg70937.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg70937/html/CHRG-112hhrg70937.htm
tq_4112,"u'January 24, 2002'","House Hearing, 107th Congress
									 - DESTRUCTION OF ENRON-RELATED DOCUMENTS BY ANDERSEN PERSONNEL",http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg77569/pdf/CHRG-107hhrg77569.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg77569/html/CHRG-107hhrg77569.htm
tq_4113,"u'April 16, 2013'","House Hearing, 113th Congress
									 - OPEN TO VISITORS? ASSESSING THE FEDERAL EFFORT TO MINIMIZE THE SEQUESTER'S IMPACT ON ACCESS TO OUR NATION'S CAPITAL AND NATIONAL TREASURES",http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg80900/pdf/CHRG-113hhrg80900.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg80900/html/CHRG-113hhrg80900.htm
tq_4114,"u'June 14, 2000'","House Hearing, 106th Congress
									 - THE TREATMENT OF RELIGIOUS MINORITIES IN WESTERN EUROPE",http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg68022/pdf/CHRG-106hhrg68022.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg68022/html/CHRG-106hhrg68022.htm
tq_4115,"u'July 9, 2007'","House Hearing, 110th Congress
									 - 2010 CENSUS: REDUCING THE UNDERCOUNT IN THE HISPANIC COMMUNITY",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg42899/pdf/CHRG-110hhrg42899.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg42899/html/CHRG-110hhrg42899.htm
tq_4116,"u'October 3, 2002'","House Hearing, 107th Congress
									 - DISAPPEARING TAX DOLLARS; WHAT CHANGES ARE NEEDED?",http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg88610/pdf/CHRG-107hhrg88610.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg88610/html/CHRG-107hhrg88610.htm
tq_4117,"u'April 15, 2002'","House Hearing, 107th Congress
									 - WIRED CHINA: WHO ' S HAND IS ON THE SWITCH?",http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg79770/pdf/CHRG-107hhrg79770.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg79770/html/CHRG-107hhrg79770.htm
